"Order.ID","Order.Date","Ship.Date","Ship.Mode","Customer.ID","City","State","Postal.Code","Region","Product.ID","Product.Name","Segment","Category","Sub.Category","Revenue","Quantity","Discount","Profit"
"US-2014-117793","8/24/2014","8/30/2014","Standard Class","MA-17560","Sheboygan","Wisconsin",53081,"Central","TEC-AC-10003433","Maxell 4.7GB DVD+R 5/Pack","Home Office","Technology","Accessories",1.98,2,0,0.89
"CA-2014-133872","6/15/2014","6/18/2014","First Class","VM-21835","Boca Raton","Florida",33433,"South","OFF-BI-10002082","GBC Twin Loop Wire Binding Elements","Consumer","Office Supplies","Binders",39.936,4,0.7,-26.62
"CA-2014-133872","6/15/2014","6/18/2014","First Class","VM-21835","Boca Raton","Florida",33433,"South","TEC-AC-10000521","Verbatim Slim CD and DVD Storage Cases, 50/Pack","Consumer","Technology","Accessories",18.464,2,0.2,2.31
"US-2013-165743","11/20/2013","11/23/2013","Second Class","MM-18055","Aurora","Colorado",80013,"West","OFF-BI-10001982","Wilson Jones Custom Binder Spines & Labels","Consumer","Office Supplies","Binders",4.896,3,0.7,-3.43
"US-2013-165743","11/20/2013","11/23/2013","Second Class","MM-18055","Aurora","Colorado",80013,"West","FUR-BO-10002268","Sauder Barrister Bookcases","Consumer","Furniture","Bookcases",145.764,6,0.7,-247.8
"US-2013-165743","11/20/2013","11/23/2013","Second Class","MM-18055","Aurora","Colorado",80013,"West","OFF-BI-10001758","Wilson Jones 14 Line Acrylic Coated Pressboard Data Binders","Consumer","Office Supplies","Binders",9.612,6,0.7,-7.37
"US-2015-105998","11/4/2015","11/6/2015","First Class","CR-12580","San Diego","California",92037,"West","TEC-AC-10004469","Microsoft Sculpt Comfort Mouse","Home Office","Technology","Accessories",199.75,5,0,87.89
"US-2015-105998","11/4/2015","11/6/2015","First Class","CR-12580","San Diego","California",92037,"West","FUR-TA-10001095","Chromcraft Round Conference Tables","Home Office","Furniture","Tables",1673.184,12,0.2,20.91
"US-2012-148194","5/4/2012","5/7/2012","First Class","BS-11365","Seattle","Washington",98105,"West","FUR-FU-10001852","Eldon Regeneration Recycled Desk Accessories, Smoke","Corporate","Furniture","Furnishings",12.18,7,0,3.9
"US-2012-148194","5/4/2012","5/7/2012","First Class","BS-11365","Seattle","Washington",98105,"West","OFF-AP-10000696","Holmes Odor Grabber","Corporate","Office Supplies","Appliances",57.68,4,0,19.03
"US-2013-151407","11/8/2013","11/12/2013","Standard Class","RD-19585","Dubuque","Iowa",52001,"Central","TEC-PH-10003885","Cisco SPA508G","Consumer","Technology","Phones",263.96,4,0,76.55
"CA-2013-110870","12/12/2013","12/15/2013","First Class","KD-16270","Los Angeles","California",90032,"West","TEC-AC-10002926","Logitech Wireless Marathon Mouse M705","Consumer","Technology","Accessories",299.94,6,0,128.97
"CA-2013-110870","12/12/2013","12/15/2013","First Class","KD-16270","Los Angeles","California",90032,"West","OFF-SU-10001225","Staple remover","Consumer","Office Supplies","Supplies",25.76,7,0,0.52
"CA-2012-143210","12/1/2012","12/3/2012","First Class","AA-10645","Lowell","Massachusetts",1852,"East","TEC-PH-10004434","Cisco IP Phone 7961G VoIP phone - Dark gray","Consumer","Technology","Phones",271.9,2,0,78.85
"CA-2012-143210","12/1/2012","12/3/2012","First Class","AA-10645","Lowell","Massachusetts",1852,"East","FUR-FU-10003878","Linden 10"" Round Wall Clock, Black","Consumer","Furniture","Furnishings",45.84,3,0,15.59
"CA-2012-143210","12/1/2012","12/3/2012","First Class","AA-10645","Lowell","Massachusetts",1852,"East","FUR-FU-10002268","Ultra Door Push Plate","Consumer","Furniture","Furnishings",9.82,2,0,3.24
"CA-2014-139808","10/8/2014","10/12/2014","Standard Class","MC-18100","Marysville","Washington",98270,"West","OFF-FA-10001883","Alliance Super-Size Bands, Assorted Sizes","Consumer","Office Supplies","Fasteners",93.36,12,0,0.93
"CA-2013-110863","11/17/2013","11/24/2013","Standard Class","AA-10645","Oklahoma City","Oklahoma",73120,"Central","OFF-ST-10002756","Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand","Consumer","Office Supplies","Storage",541.24,4,0,5.41
"CA-2013-110863","11/17/2013","11/24/2013","Standard Class","AA-10645","Oklahoma City","Oklahoma",73120,"Central","OFF-PA-10000474","Easy-staple paper","Consumer","Office Supplies","Paper",106.32,3,0,49.97
"CA-2013-110863","11/17/2013","11/24/2013","Standard Class","AA-10645","Oklahoma City","Oklahoma",73120,"Central","FUR-CH-10002073","Hon Olson Stacker Chairs","Consumer","Furniture","Chairs",1323.9,5,0,383.93
"CA-2012-127859","3/17/2012","3/20/2012","Second Class","QJ-19255","Philadelphia","Pennsylvania",19134,"East","OFF-PA-10003641","Xerox 1909","Corporate","Office Supplies","Paper",126.624,6,0.2,41.15
"US-2013-136427","6/20/2013","6/23/2013","First Class","JM-16195","Aurora","Colorado",80013,"West","TEC-PH-10002070","Griffin GC36547 PowerJolt SE Lightning Charger","Consumer","Technology","Phones",125.944,7,0.2,15.74
"CA-2015-120138","5/26/2015","5/26/2015","Same Day","TB-21625","New York City","New York",10009,"East","OFF-BI-10004519","GBC DocuBind P100 Manual Binding Machine","Consumer","Office Supplies","Binders",663.92,5,0.2,207.48
"CA-2015-120138","5/26/2015","5/26/2015","Same Day","TB-21625","New York City","New York",10009,"East","TEC-AC-10002167","Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive","Consumer","Technology","Accessories",120,8,0,13.2
"CA-2015-120138","5/26/2015","5/26/2015","Same Day","TB-21625","New York City","New York",10009,"East","OFF-FA-10000936","Acco Hot Clips Clips to Go","Consumer","Office Supplies","Fasteners",3.29,1,0,1.48
"CA-2015-120138","5/26/2015","5/26/2015","Same Day","TB-21625","New York City","New York",10009,"East","FUR-FU-10000732","Eldon 200 Class Desk Accessories","Consumer","Furniture","Furnishings",18.84,3,0,6.03
"US-2012-131870","9/9/2012","9/11/2012","First Class","NF-18595","Lancaster","Ohio",43130,"East","FUR-FU-10002501","Nu-Dell Executive Frame","Home Office","Furniture","Furnishings",60.672,6,0.2,12.89
"US-2012-131870","9/9/2012","9/11/2012","First Class","NF-18595","Lancaster","Ohio",43130,"East","OFF-AR-10000634","Newell 320","Home Office","Office Supplies","Art",30.816,9,0.2,2.7
"CA-2015-114804","10/18/2015","10/20/2015","Second Class","BF-11020","Modesto","California",95351,"West","TEC-PH-10001700","Panasonic KX-TG6844B Expandable Digital Cordless Telephone","Corporate","Technology","Phones",52.792,1,0.2,4.62
"CA-2015-167227","11/3/2015","11/6/2015","First Class","NP-18670","Saint Louis","Missouri",63116,"Central","OFF-AP-10001962","Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210","Consumer","Office Supplies","Appliances",83.9,10,0,20.98
"CA-2015-167227","11/3/2015","11/6/2015","First Class","NP-18670","Saint Louis","Missouri",63116,"Central","OFF-PA-10001838","Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages","Consumer","Office Supplies","Paper",11.76,2,0,5.76
"CA-2012-129189","7/21/2012","7/25/2012","Standard Class","HM-14860","Dallas","Texas",75217,"Central","OFF-AP-10000124","Acco 6 Outlet Guardian Basic Surge Suppressor","Corporate","Office Supplies","Appliances",4.992,3,0.8,-12.98
"CA-2012-129189","7/21/2012","7/25/2012","Standard Class","HM-14860","Dallas","Texas",75217,"Central","OFF-EN-10003567","Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box","Corporate","Office Supplies","Envelopes",87.92,5,0.2,29.67
"CA-2012-129189","7/21/2012","7/25/2012","Standard Class","HM-14860","Dallas","Texas",75217,"Central","FUR-CH-10004997","Hon Every-Day Series Multi-Task Chairs","Corporate","Furniture","Chairs",657.93,5,0.3,-93.99
"CA-2012-129189","7/21/2012","7/25/2012","Standard Class","HM-14860","Dallas","Texas",75217,"Central","OFF-BI-10000494","Acco Economy Flexible Poly Round Ring Binder","Corporate","Office Supplies","Binders",1.044,1,0.8,-1.83
"CA-2013-132465","9/11/2013","9/15/2013","Second Class","DM-13525","New York City","New York",10035,"East","FUR-FU-10000277","Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting","Corporate","Furniture","Furnishings",210.68,2,0,50.56
"CA-2013-132465","9/11/2013","9/15/2013","Second Class","DM-13525","New York City","New York",10035,"East","OFF-ST-10003641","Space Solutions Industrial Galvanized Steel Shelving.","Corporate","Office Supplies","Storage",78.8,1,0,1.58
"CA-2013-132465","9/11/2013","9/15/2013","Second Class","DM-13525","New York City","New York",10035,"East","TEC-AC-10001998","Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired","Corporate","Technology","Accessories",19.99,1,0,6.8
"CA-2013-132465","9/11/2013","9/15/2013","Second Class","DM-13525","New York City","New York",10035,"East","OFF-ST-10001932","Fellowes Staxonsteel Drawer Files","Corporate","Office Supplies","Storage",772.68,4,0,108.18
"CA-2014-166373","10/22/2014","10/26/2014","Standard Class","JF-15565","San Antonio","Texas",78207,"Central","TEC-AC-10002323","SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card","Consumer","Technology","Accessories",106.08,6,0.2,-9.28
"CA-2014-158806","1/7/2014","1/11/2014","Standard Class","NM-18520","Amarillo","Texas",79109,"Central","FUR-FU-10004270","Executive Impressions 13"" Clairmont Wall Clock","Consumer","Furniture","Furnishings",23.076,3,0.6,-10.96
"CA-2014-158806","1/7/2014","1/11/2014","Standard Class","NM-18520","Amarillo","Texas",79109,"Central","OFF-PA-10004621","Xerox 212","Consumer","Office Supplies","Paper",25.92,5,0.2,9.07
"CA-2013-119690","6/25/2013","6/28/2013","First Class","MV-17485","Houston","Texas",77041,"Central","OFF-PA-10001019","Xerox 1884","Consumer","Office Supplies","Paper",47.952,3,0.2,16.18
"CA-2013-119690","6/25/2013","6/28/2013","First Class","MV-17485","Houston","Texas",77041,"Central","OFF-BI-10000201","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","Consumer","Office Supplies","Binders",0.984,2,0.8,-1.48
"CA-2013-119690","6/25/2013","6/28/2013","First Class","MV-17485","Houston","Texas",77041,"Central","FUR-FU-10004587","GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack","Consumer","Furniture","Furnishings",75.384,9,0.6,-20.73
"CA-2013-119690","6/25/2013","6/28/2013","First Class","MV-17485","Houston","Texas",77041,"Central","OFF-LA-10001613","Avery File Folder Labels","Consumer","Office Supplies","Labels",4.608,2,0.2,1.67
"CA-2013-153738","9/20/2013","9/22/2013","First Class","AG-10270","Lawrence","Massachusetts",1841,"East","OFF-BI-10001308","GBC Standard Plastic Binding Systems' Combs","Consumer","Office Supplies","Binders",37.68,6,0,16.96
"CA-2015-169012","7/11/2015","7/15/2015","Standard Class","BF-11275","Columbus","Georgia",31907,"South","OFF-AP-10003278","Belkin 7-Outlet SurgeMaster Home Series","Corporate","Office Supplies","Appliances",41.91,3,0,10.9
"CA-2015-109393","7/1/2015","7/3/2015","Second Class","JC-15775","Los Angeles","California",90032,"West","FUR-BO-10003966","Sauder Facets Collection Library, Sky Alder Finish","Consumer","Furniture","Bookcases",435.999,3,0.15,5.13
"CA-2015-121489","8/22/2015","8/26/2015","Second Class","CM-11815","Seattle","Washington",98115,"West","FUR-CH-10004698","Padded Folding Chairs, Black, 4/Carton","Corporate","Furniture","Chairs",388.704,6,0.2,38.87
"CA-2015-121489","8/22/2015","8/26/2015","Second Class","CM-11815","Seattle","Washington",98115,"West","OFF-ST-10000025","Fellowes Stor/Drawer Steel Plus Storage Drawers","Corporate","Office Supplies","Storage",572.58,6,0,34.35
"CA-2015-121489","8/22/2015","8/26/2015","Second Class","CM-11815","Seattle","Washington",98115,"West","TEC-AC-10000682","Kensington K72356US Mouse-in-a-Box USB Desktop Mouse","Corporate","Technology","Accessories",33.18,2,0,11.61
"US-2015-133081","3/12/2015","3/16/2015","Standard Class","PV-18985","Cambridge","Massachusetts",2138,"East","TEC-AC-10001772","Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive","Home Office","Technology","Accessories",63.88,4,0,24.91
"US-2015-133081","3/12/2015","3/16/2015","Standard Class","PV-18985","Cambridge","Massachusetts",2138,"East","FUR-FU-10001379","Executive Impressions 16-1/2"" Circular Wall Clock","Home Office","Furniture","Furnishings",26.72,1,0,11.76
"CA-2015-165008","9/16/2015","9/18/2015","Second Class","DO-13645","Salt Lake City","Utah",84106,"West","OFF-BI-10002794","Avery Trapezoid Ring Binder, 3"" Capacity, Black, 1040 sheets","Consumer","Office Supplies","Binders",295.056,9,0.2,106.96
"CA-2014-145611","9/21/2014","9/25/2014","Standard Class","HA-14905","New York City","New York",10035,"East","OFF-AP-10001005","Honeywell Quietcare HEPA Air Cleaner","Consumer","Office Supplies","Appliances",393.25,5,0,129.77
"CA-2014-113600","12/16/2014","12/18/2014","Second Class","SH-20395","Cuyahoga Falls","Ohio",44221,"East","OFF-BI-10000201","Avery Triangle Shaped Sheet Lifters, Black, 2/Pack","Consumer","Office Supplies","Binders",2.214,3,0.7,-1.48
"CA-2015-130834","11/4/2015","11/7/2015","Second Class","JM-16195","Wilmington","North Carolina",28403,"South","OFF-PA-10003673","Strathmore Photo Mount Cards","Consumer","Office Supplies","Paper",16.272,3,0.2,5.29
"CA-2014-168543","7/4/2014","7/8/2014","Standard Class","DK-13225","New York City","New York",10035,"East","OFF-AP-10000938","Avanti 1.7 Cu. Ft. Refrigerator","Corporate","Office Supplies","Appliances",706.86,7,0,197.92
"CA-2012-144974","9/26/2012","9/30/2012","Standard Class","CM-12715","Philadelphia","Pennsylvania",19140,"East","OFF-BI-10003274","Avery Durable Slant Ring Binders, No Labels","Corporate","Office Supplies","Binders",5.97,5,0.7,-4.58
"CA-2012-144974","9/26/2012","9/30/2012","Standard Class","CM-12715","Philadelphia","Pennsylvania",19140,"East","FUR-FU-10001095","DAX Black Cherry Wood-Tone Poster Frame","Corporate","Furniture","Furnishings",21.184,1,0.2,4.77
"CA-2012-144974","9/26/2012","9/30/2012","Standard Class","CM-12715","Philadelphia","Pennsylvania",19140,"East","OFF-AP-10001492","Acco Six-Outlet Power Strip, 4' Cord Length","Corporate","Office Supplies","Appliances",41.376,6,0.2,3.1
"CA-2012-109904","7/14/2012","7/17/2012","Second Class","BF-10975","New York City","New York",10009,"East","OFF-AR-10004999","Newell 315","Corporate","Office Supplies","Art",17.94,3,0,4.49
"CA-2015-152205","9/29/2015","10/6/2015","Standard Class","SF-20965","Philadelphia","Pennsylvania",19134,"East","OFF-BI-10004094","GBC Standard Plastic Binding Systems Combs","Corporate","Office Supplies","Binders",2.655,1,0.7,-1.86
"CA-2013-121188","8/28/2013","9/4/2013","Standard Class","CB-12025","Los Angeles","California",90049,"West","OFF-ST-10001490","Hot File 7-Pocket, Floor Stand","Consumer","Office Supplies","Storage",892.35,5,0,267.71
"CA-2013-121188","8/28/2013","9/4/2013","Standard Class","CB-12025","Los Angeles","California",90049,"West","FUR-BO-10004695","O'Sullivan 2-Door Barrister Bookcase in Odessa Pine","Consumer","Furniture","Bookcases",307.666,2,0.15,28.96
"CA-2013-121188","8/28/2013","9/4/2013","Standard Class","CB-12025","Los Angeles","California",90049,"West","OFF-ST-10000736","Carina Double Wide Media Storage Towers in Natural & Black","Consumer","Office Supplies","Storage",728.82,9,0,29.15
"CA-2013-121188","8/28/2013","9/4/2013","Standard Class","CB-12025","Los Angeles","California",90049,"West","OFF-BI-10001617","GBC Wire Binding Combs","Consumer","Office Supplies","Binders",41.36,5,0.2,13.96
"CA-2013-121188","8/28/2013","9/4/2013","Standard Class","CB-12025","Los Angeles","California",90049,"West","TEC-PH-10003589","invisibleSHIELD by ZAGG Smudge-Free Screen Protector","Consumer","Technology","Phones",43.176,3,0.2,15.11
"CA-2013-121188","8/28/2013","9/4/2013","Standard Class","CB-12025","Los Angeles","California",90049,"West","FUR-FU-10003981","Eldon Wave Desk Accessories","Consumer","Furniture","Furnishings",4.16,2,0,1.75
"CA-2013-156013","9/20/2013","9/26/2013","Standard Class","TC-20980","Long Beach","New York",11561,"East","OFF-PA-10001970","Xerox 1881","Corporate","Office Supplies","Paper",61.4,5,0,28.86
"CA-2013-156013","9/20/2013","9/26/2013","Standard Class","TC-20980","Long Beach","New York",11561,"East","OFF-BI-10002437","Recycled Premium Regency Composition Covers","Corporate","Office Supplies","Binders",24.448,2,0.2,8.86
"CA-2014-132997","11/8/2014","11/10/2014","First Class","LW-17215","Rochester","New York",14609,"East","TEC-PH-10000586","AT&T SB67148 SynJ","Consumer","Technology","Phones",263.96,4,0,71.27
"CA-2014-132997","11/8/2014","11/10/2014","First Class","LW-17215","Rochester","New York",14609,"East","TEC-PH-10003811","Jabra Supreme Plus Driver Edition Headset","Consumer","Technology","Phones",359.97,3,0,100.79
"CA-2014-132997","11/8/2014","11/10/2014","First Class","LW-17215","Rochester","New York",14609,"East","OFF-PA-10004983","Xerox 23","Consumer","Office Supplies","Paper",12.96,2,0,6.22
"CA-2014-132997","11/8/2014","11/10/2014","First Class","LW-17215","Rochester","New York",14609,"East","OFF-ST-10003479","Eldon Base for stackable storage shelf, platinum","Consumer","Office Supplies","Storage",116.82,3,0,5.84
"CA-2014-132997","11/8/2014","11/10/2014","First Class","LW-17215","Rochester","New York",14609,"East","OFF-BI-10004318","Ibico EB-19 Dual Function Manual Binding System","Consumer","Office Supplies","Binders",276.784,2,0.2,89.95
"US-2013-160563","10/20/2013","10/24/2013","Standard Class","NS-18640","San Francisco","California",94109,"West","TEC-AC-10002567","Logitech G602 Wireless Gaming Mouse","Corporate","Technology","Accessories",239.97,3,0,86.39
"US-2013-160563","10/20/2013","10/24/2013","Standard Class","NS-18640","San Francisco","California",94109,"West","FUR-FU-10001731","Acrylic Self-Standing Desk Frames","Corporate","Furniture","Furnishings",16.02,6,0,6.09
"CA-2015-151750","1/2/2015","1/6/2015","Standard Class","JM-15250","Huntsville","Texas",77340,"Central","OFF-ST-10002743","SAFCO Boltless Steel Shelving","Consumer","Office Supplies","Storage",454.56,5,0.2,-107.96
